Rank,Word,Part-of-speech,frequency,Dispersion,Normalization
2971,tribe,n,10855,0.93,0.000271401949918625
2945,segment,n,10850,0.94,0.000271175025211335
2977,dining,n,10843,0.92,0.000270857330621129
2947,poet,n,10840,0.94,0.000270721175796755
3058,hunter,n,10839,0.89,0.000270675790855297
2955,Irish,j,10833,0.94,0.00027040348120655
3049,preference,n,10833,0.89,0.00027040348120655
2888,confident,j,10831,0.97,0.000270312711323634
2934,violate,v,10822,0.95,0.000269904246850512
2975,lawn,n,10815,0.93,0.000269586552260306
3006,athletic,j,10803,0.91,0.000269041932962811
3029,carbon,n,10799,0.90,0.000268860393196979
2923,easy,r,10790,0.96,0.000268451928723857
2902,properly,r,10783,0.97,0.000268134234133651
2948,mere,j,10778,0.95,0.000267907309426362
2887,proof,n,10775,0.97,0.000267771154601988
2962,round,j,10771,0.94,0.000267589614836156
2985,celebrity,n,10756,0.93,0.000266908840714286
2990,scared,j,10752,0.93,0.000266727300948454
2968,distribute,v,10747,0.94,0.000266500376241165
2927,appeal,v,10745,0.96,0.000266409606358249
2972,shelf,n,10741,0.94,0.000266228066592417
2994,gesture,n,10739,0.92,0.000266137296709501
3020,fifteen,m,10739,0.91,0.000266137296709501
2924,load,v,10736,0.96,0.000266001141885127
3046,OK,j,10733,0.90,0.000265864987060753
3096,examination,n,10722,0.88,0.000265365752704716
2996,ongoing,j,10721,0.92,0.000265320367763258
2973,can,n,10718,0.94,0.000265184212938884
2938,steady,j,10715,0.96,0.00026504805811451
3039,psychologist,n,10698,0.91,0.000264276514109724
2979,council,n,10695,0.94,0.000264140359285351
3219,shrug,v,10689,0.84,0.000263868049636603
3106,asleep,j,10684,0.88,0.000263641124929313
3009,shade,n,10677,0.92,0.000263323430339107
2951,comfort,n,10674,0.95,0.000263187275514733
2984,poetry,n,10671,0.94,0.000263051120690359
3010,tail,n,10663,0.92,0.000262688041158696
2946,nowhere,r,10658,0.96,0.000262461116451406
3068,tendency,n,10642,0.90,0.000261734957388078
3144,cholesterol,n,10641,0.87,0.00026168957244662
3019,economist,n,10625,0.92,0.000260963413383293
3042,given,j,10622,0.91,0.000260827258558919
3224,orientation,n,10613,0.85,0.000260418794085797
3035,tobacco,n,10600,0.92,0.000259828789846844
2949,exciting,j,10595,0.96,0.000259601865139554
3027,pile,n,10594,0.92,0.000259556480198096
2933,split,v,10593,0.97,0.000259511095256638
2940,neither,d,10587,0.97,0.00025923878560789
2959,musician,n,10580,0.96,0.000258921091017685
3001,chapter,n,10579,0.94,0.000258875706076227
3073,efficiency,n,10579,0.91,0.000258875706076227
3094,organic,j,10572,0.89,0.000258558011486021
3021,soup,n,10571,0.93,0.000258512626544563
3414,adolescent,n,10568,0.78,0.000258376471720189
3151,motivation,n,10566,0.87,0.000258285701837273
2978,wisdom,n,10561,0.95,0.000258058777129983
3282,discourse,n,10560,0.83,0.000258013392188525
3070,formation,n,10553,0.91,0.00025769569759832
3011,sustain,v,10550,0.93,0.000257559542773946
3013,obligation,n,10538,0.93,0.00025701492347645
2986,gradually,r,10537,0.95,0.000256969538534992
3037,besides,r,10537,0.92,0.000256969538534992
3131,agricultural,j,10535,0.88,0.000256878768652076
2991,guide,v,10524,0.94,0.000256379534296039
3065,fifty,m,10524,0.91,0.000256379534296039
2941,fate,n,10521,0.97,0.000256243379471665
3088,proportion,n,10521,0.90,0.000256243379471665
2965,flee,v,10508,0.96,0.000255653375232711
3007,slight,j,10500,0.94,0.000255290295701048
3064,calculate,v,10485,0.92,0.000254609521579178
2992,plot,n,10484,0.95,0.00025456413663772
3155,Palestinian,n,10484,0.88,0.00025456413663772
3110,bombing,n,10462,0.90,0.000253565667925645
2995,depending,i,10461,0.95,0.000253520282984187
3112,ratio,n,10457,0.90,0.000253338743218355
3014,angle,n,10456,0.94,0.000253293358276897
3023,efficient,j,10452,0.94,0.000253111818511065
2989,fantasy,n,10448,0.95,0.000252930278745233
2970,ill,j,10446,0.97,0.000252839508862317
3018,store,v,10446,0.94,0.000252839508862317
3005,pipe,n,10432,0.95,0.000252204119681906
3008,math,n,10430,0.94,0.00025211334979899
3032,scheme,n,10428,0.93,0.000252022579916074
3056,rapid,j,10427,0.92,0.000251977194974616
3017,custom,n,10408,0.94,0.000251114881086915
3078,scandal,n,10403,0.92,0.000250887956379625
2980,vulnerable,j,10397,0.96,0.000250615646730877
3233,institutional,j,10397,0.86,0.000250615646730877
3174,blade,n,10394,0.88,0.000250479491906503
3203,terrorist,j,10390,0.87,0.000250297952140672
3057,admission,n,10356,0.93,0.000248754864131101
2988,doubt,v,10352,0.96,0.000248573324365269
3242,furthermore,r,10349,0.86,0.000248437169540895
3054,incredible,j,10342,0.93,0.000248119474950689
3002,fellow,n,10339,0.96,0.000247983320126315
3062,aide,n,10335,0.93,0.000247801780360483
2998,since,r,10334,0.96,0.000247756395419026
3033,crack,n,10330,0.94,0.000247574855653194
3120,loud,j,10324,0.90,0.000247302546004446
3003,divorce,n,10322,0.96,0.00024721177612153
3085,fabric,n,10320,0.92,0.000247121006238614
3036,survivor,n,10317,0.94,0.00024698485141424
3146,adjustment,n,10309,0.90,0.000246621771882576
3031,consume,v,10308,0.95,0.000246576386941118
3055,fighter,n,10306,0.94,0.000246485617058203
3071,scholarship,n,10305,0.93,0.000246440232116745
3012,mount,v,10303,0.96,0.000246349462233829
3089,guideline,n,10303,0.92,0.000246349462233829
3082,heel,n,10288,0.93,0.000245668688111959
3100,proposed,j,10288,0.92,0.000245668688111959
3180,relative,j,10283,0.89,0.000245441763404669
3097,publisher,n,10282,0.92,0.000245396378463211
3123,sufficient,j,10275,0.91,0.000245078683873006
3111,membership,n,10273,0.91,0.00024498791399009
3052,arrest,n,10250,0.94,0.000243944060336557
3050,meter,n,10246,0.94,0.000243762520570725
3117,rate,v,10244,0.91,0.000243671750687809
3113,menu,n,10238,0.91,0.000243399441039061
3043,fund,v,10218,0.95,0.000242491742209902
3121,glove,n,10218,0.91,0.000242491742209902
3072,reservation,n,10215,0.94,0.000242355587385528
3022,celebration,n,10209,0.96,0.00024208327773678
3063,infant,n,10205,0.94,0.000241901737970948
3090,rifle,n,10204,0.93,0.00024185635302949
3122,suspect,n,10204,0.91,0.00024185635302949
3129,provider,n,10196,0.91,0.000241493273497826
3026,satisfy,v,10194,0.96,0.000241402503614911
3069,uniform,n,10193,0.94,0.000241357118673453
3076,mall,n,10189,0.94,0.000241175578907621
3255,measurement,n,10187,0.87,0.000241084809024705
3000,witness,v,10178,0.97,0.000240676344551583
3140,downtown,j,10172,0.91,0.000240404034902835
3059,educate,v,10171,0.95,0.000240358649961377
3053,publicly,r,10169,0.95,0.000240267880078461
3091,maintenance,n,10167,0.93,0.000240177110195546
3370,cognitive,j,10166,0.83,0.000240131725254088
3024,damage,v,10163,0.96,0.000239995570429714
3245,sanction,n,10163,0.87,0.000239995570429714
3172,consumption,n,10162,0.90,0.000239950185488256
3101,myth,n,10161,0.93,0.000239904800546798
3098,strengthen,v,10159,0.93,0.000239814030663882
3051,explosion,n,10148,0.95,0.000239314796307844
3164,flavor,n,10143,0.91,0.000239087871600554
3204,dominant,j,10143,0.89,0.000239087871600554
3004,owe,v,10141,0.97,0.000238997101717638
3193,chef,n,10131,0.89,0.000238543252303059
3061,friendship,n,10130,0.95,0.000238497867361601
3028,briefly,r,10125,0.97,0.000238270942654311
3173,assert,v,10125,0.90,0.000238270942654311
3080,helpful,j,10120,0.94,0.000238044017947021
3134,scope,n,10115,0.92,0.000237817093239731
3147,taxpayer,n,10113,0.91,0.000237726323356816
3104,etc,r,10112,0.93,0.000237680938415358
3095,tent,n,10110,0.94,0.000237590168532442
3066,rid,v,10104,0.95,0.000237317858883694
3376,sigh,v,10099,0.83,0.000237090934176404
3207,lemon,n,10095,0.89,0.000236909394410572
3075,qualify,v,10090,0.95,0.000236682469703282
3040,wealthy,j,10054,0.96,0.000235048611810796
3083,resemble,v,10050,0.95,0.000234867072044964
3093,trick,n,10041,0.94,0.000234458607571842
3168,sequence,n,10041,0.91,0.000234458607571842
3047,trace,v,10033,0.96,0.000234095528040178
3103,cow,n,10032,0.94,0.00023405014309872
3231,dependent,j,10029,0.89,0.000233913988274347
3086,surprise,v,10023,0.95,0.000233641678625599
3244,mortgage,n,10022,0.89,0.000233596293684141
3335,quarterback,n,10014,0.85,0.000233233214152477
3187,versus,i,10007,0.91,0.000232915519562271
3150,detailed,j,10006,0.92,0.000232870134620813
3159,auto,n,10006,0.92,0.000232870134620813
3183,yours,p,10004,0.91,0.000232779364737897
3087,contest,n,10002,0.95,0.000232688594854981
3114,purchase,n,10001,0.94,0.000232643209913524
3038,in,c,9996,0.97,0.000232416285206234
3048,appointment,n,9993,0.97,0.00023228013038186
3126,helicopter,n,9986,0.93,0.000231962435791654
3135,punishment,n,9986,0.93,0.000231962435791654
3107,tennis,n,9985,0.94,0.000231917050850196
3166,float,v,9982,0.92,0.000231780896025822
3179,bite,v,9982,0.91,0.000231780896025822
3162,motor,n,9977,0.92,0.000231553971318532
3030,closer,j,9976,0.98,0.000231508586377074
3156,laboratory,n,9972,0.92,0.000231327046611243
3074,waste,v,9956,0.96,0.000230600887547915
3084,privacy,n,9956,0.96,0.000230600887547915
3127,Catholic,n,9955,0.94,0.000230555502606457
3178,cabin,n,9955,0.92,0.000230555502606457
3226,cope,v,9952,0.90,0.000230419347782083
3109,barrel,n,9951,0.94,0.000230373962840625
3108,nerve,n,9933,0.94,0.000229557033894382
3153,restriction,n,9928,0.93,0.000229330109187092
3157,workshop,n,9926,0.93,0.000229239339304176
3149,principal,n,9920,0.93,0.000228967029655428
3115,controversial,j,9918,0.94,0.000228876259772513
3239,instructor,n,9912,0.90,0.000228603950123765
3118,lifestyle,n,9904,0.94,0.000228240870592101
3195,offensive,j,9902,0.91,0.000228150100709185
3214,naked,j,9897,0.91,0.000227923176001895
3060,painful,j,9896,0.97,0.000227877791060437
3081,impress,v,9896,0.96,0.000227877791060437
3133,stroke,n,9891,0.94,0.000227650866353147
3406,hypothesis,n,9890,0.83,0.00022760548141169
3102,sophisticated,j,9886,0.95,0.000227423941645858
3152,assignment,n,9874,0.93,0.000226879322348362
3194,discrimination,n,9872,0.92,0.000226788552465446
3130,delay,n,9868,0.94,0.000226607012699614
3236,flesh,n,9867,0.90,0.000226561627758156
3138,horizon,n,9857,0.94,0.000226107778343577
3354,gaze,n,9852,0.86,0.000225880853636287
3099,French,n,9845,0.96,0.000225563159046081
3092,conviction,n,9834,0.96,0.000225063924690044
3141,girlfriend,n,9832,0.94,0.000224973154807128
3167,undergo,v,9826,0.93,0.00022470084515838
3154,across,r,9825,0.94,0.000224655460216922
3185,pine,n,9824,0.93,0.000224610075275464
3188,manufacturing,n,9822,0.92,0.000224519305392548
3211,wander,v,9822,0.92,0.000224519305392548
3132,explode,v,9821,0.95,0.00022447392045109
3228,cluster,n,9821,0.91,0.00022447392045109
3251,brush,v,9806,0.90,0.000223793146329221
3163,sue,v,9797,0.94,0.000223384681856099
3295,subsequent,j,9796,0.89,0.000223339296914641
3116,desperate,j,9795,0.96,0.000223293911973183
3221,battery,n,9793,0.92,0.000223203142090267
3317,identification,n,9793,0.88,0.000223203142090267
3176,medication,n,9789,0.93,0.000223021602324435
3284,ah,u,9788,0.89,0.000222976217382977
3265,acid,n,9772,0.90,0.00022225005831965
3145,absorb,v,9762,0.95,0.00022179620890507
3213,economics,n,9758,0.92,0.000221614669139238
3225,inflation,n,9758,0.92,0.000221614669139238
3252,consciousness,n,9758,0.91,0.000221614669139238
3171,orange,j,9755,0.94,0.000221478514314864
3190,Christian,n,9751,0.93,0.000221296974549033
3229,host,v,9750,0.92,0.000221251589607575
3128,modest,j,9746,0.96,0.000221070049841743
3142,prompt,v,9741,0.95,0.000220843125134453
3125,photographer,n,9739,0.96,0.000220752355251537
3139,curious,j,9738,0.95,0.000220706970310079
3136,handful,n,9735,0.95,0.000220570815485705
3161,cotton,n,9734,0.94,0.000220525430544247
3169,demonstration,n,9729,0.94,0.000220298505836957
3205,successfully,r,9728,0.93,0.000220253120895499
3234,depict,v,9721,0.92,0.000219935426305294
3227,flame,n,9716,0.92,0.000219708501598004
3182,valley,n,9708,0.94,0.00021934542206634
3260,nomination,n,9698,0.91,0.00021889157265176
3209,sense,v,9697,0.93,0.000218846187710302
3202,God,n,9694,0.93,0.000218710032885929
3105,standing,n,9691,0.97,0.000218573878061555
3170,jet,n,9690,0.95,0.000218528493120097
3220,fly,n,9689,0.93,0.000218483108178639
3246,civilian,j,9684,0.92,0.000218256183471349
3280,distinct,j,9682,0.90,0.000218165413588433
3210,dry,v,9678,0.93,0.000217983873822601
3218,extension,n,9672,0.93,0.000217711564173853
3201,heritage,n,9670,0.93,0.000217620794290937
3249,habitat,n,9665,0.92,0.000217393869583648
3273,distinguish,v,9664,0.90,0.00021734848464219
3119,humor,n,9654,0.97,0.00021689463522761
3208,hungry,j,9653,0.93,0.000216849250286152
3137,badly,r,9652,0.96,0.000216803865344694
3291,powder,n,9639,0.90,0.000216213861105741
3181,edition,n,9638,0.95,0.000216168476164283
3247,twelve,m,9638,0.92,0.000216168476164283
3264,summit,n,9628,0.91,0.000215714626749703
3351,colonial,j,9628,0.88,0.000215714626749703
3148,eager,j,9627,0.96,0.000215669241808245
3232,shower,n,9624,0.93,0.000215533086983871
3192,absolute,j,9622,0.94,0.000215442317100955
3143,request,v,9619,0.96,0.000215306162276581
3216,nut,n,9605,0.94,0.00021467077309617
3243,comedy,n,9596,0.93,0.000214262308623048
3184,pitch,n,9586,0.95,0.000213808459208468
3196,German,n,9586,0.94,0.000213808459208468
3361,win,n,9584,0.88,0.000213717689325553
3531,correlation,n,9584,0.82,0.000213717689325553
3191,complex,n,9573,0.95,0.000213218454969515
3237,garage,n,9573,0.93,0.000213218454969515
3270,function,v,9570,0.91,0.000213082300145141
3158,differently,r,9565,0.96,0.000212855375437851
3292,ghost,n,9564,0.91,0.000212809990496393
3160,romantic,j,9561,0.96,0.000212673835672019
3259,ethics,n,9561,0.92,0.000212673835672019
3318,transformation,n,9561,0.90,0.000212673835672019
3165,overlook,v,9553,0.96,0.000212310756140356
3223,legitimate,j,9543,0.94,0.000211856906725776
3200,appoint,v,9541,0.95,0.00021176613684286
3269,medium,n,9523,0.92,0.000210949207896617
3250,grain,n,9520,0.93,0.000210813053072243
3177,print,v,9508,0.96,0.000210268433774747
3212,submit,v,9507,0.95,0.000210223048833289
3379,okay,j,9499,0.88,0.000209859969301626
3186,brilliant,j,9493,0.96,0.000209587659652878
3256,province,n,9491,0.93,0.000209496889769962
3235,operating,n,9480,0.94,0.000208997655413924
3297,cookie,n,9480,0.91,0.000208997655413924
3197,suit,v,9477,0.95,0.00020886150058955
3175,temporary,j,9465,0.96,0.000208316881292055
3217,legacy,n,9461,0.95,0.000208135341526223
3330,exhibit,v,9459,0.90,0.000208044571643307
3198,boom,n,9457,0.96,0.000207953801760391
3466,serving,n,9453,0.85,0.000207772261994559
3336,mouse,n,9449,0.90,0.000207590722228727
3263,actress,n,9448,0.93,0.000207545337287269
3281,artistic,j,9423,0.93,0.00020641071375082
3323,invasion,n,9412,0.91,0.000205911479394783
3326,adequate,j,9406,0.91,0.000205639169746035
3230,wound,n,9404,0.95,0.000205548399863119
3299,cooking,n,9403,0.92,0.000205503014921661
3296,continued,j,9402,0.92,0.000205457629980203
3199,register,v,9389,0.96,0.00020486762574125
3448,counsel,n,9387,0.86,0.000204776855858334
3332,blanket,n,9385,0.91,0.000204686085975418
3371,collective,j,9384,0.90,0.00020464070103396
3287,competitor,n,9377,0.93,0.000204323006443754
3272,grant,n,9372,0.93,0.000204096081736464
3308,exceed,v,9362,0.92,0.000203642232321884
3416,norm,n,9360,0.88,0.000203551462438969
3373,uncle,n,9355,0.90,0.000203324537731679
3238,operator,n,9351,0.95,0.000203142997965847
3215,anticipate,v,9345,0.96,0.000202870688317099
3360,reinforce,v,9345,0.90,0.000202870688317099
3363,slice,n,9337,0.90,0.000202507608785435
3254,crack,v,9334,0.94,0.000202371453961062
3425,concerning,i,9329,0.87,0.000202144529253772
3312,lovely,j,9327,0.92,0.000202053759370856
3253,devote,v,9326,0.95,0.000202008374429398
3310,widespread,j,9319,0.93,0.000201690679839192
3283,basket,n,9316,0.94,0.000201554525014818
3430,counseling,n,9303,0.88,0.000200964520775865
3222,arrival,n,9302,0.97,0.000200919135834407
3304,awful,j,9300,0.93,0.000200828365951491
3337,rope,n,9300,0.91,0.000200828365951491
3261,permission,n,9298,0.95,0.000200737596068575
3248,weekly,j,9297,0.95,0.000200692211127117
3568,implementation,n,9293,0.83,0.000200510671361285
3400,decrease,v,9291,0.89,0.000200419901478369
3324,military,n,9288,0.92,0.000200283746653995
3189,risk,v,9285,0.98,0.000200147591829621
3322,venture,n,9278,0.92,0.000199829897239416
3285,fighting,n,9274,0.94,0.000199648357473584
3342,document,v,9274,0.91,0.000199648357473584
3320,headline,n,9272,0.92,0.000199557587590668
3278,running,j,9271,0.94,0.00019951220264921
3288,ugly,j,9267,0.94,0.000199330662883378
3300,frequent,j,9267,0.93,0.000199330662883378
3386,fitness,n,9261,0.90,0.00019905835323463
3387,lap,n,9260,0.90,0.000199012968293172
3298,carrier,n,9251,0.94,0.000198604503820051
3346,consensus,n,9250,0.92,0.000198559118878593
3257,ease,v,9247,0.95,0.000198422964054219
3329,intensity,n,9238,0.92,0.000198014499581097
3384,defendant,n,9230,0.91,0.000197651420049433
3377,attribute,v,9228,0.91,0.000197560650166517
3422,related,j,9227,0.89,0.000197515265225059
3301,ban,v,9226,0.94,0.000197469880283601
3294,moderate,j,9220,0.94,0.000197197570634854
3303,orange,n,9219,0.94,0.000197152185693396
3334,principal,j,9218,0.92,0.000197106800751938
3747,ballot,n,9217,0.77,0.00019706141581048
3289,worried,j,9215,0.94,0.000196970645927564
3302,swing,n,9214,0.94,0.000196925260986106
3383,soccer,n,9212,0.91,0.00019683449110319
3404,couch,n,9209,0.89,0.000196698336278816
3276,lung,n,9206,0.95,0.000196562181454442
3290,portray,v,9202,0.94,0.00019638064168861
3274,shore,n,9191,0.95,0.000195881407332573
3446,physics,n,9184,0.88,0.000195563712742367
3357,swear,v,9181,0.92,0.000195427557917993
3339,prescription,n,9169,0.93,0.000194882938620497
3325,nonetheless,r,9168,0.93,0.00019483755367904
3240,collapse,v,9163,0.97,0.00019461062897175
3345,patch,n,9155,0.93,0.000194247549440086
3350,painter,n,9153,0.92,0.00019415677955717
3365,dear,j,9151,0.92,0.000194066009674254
3241,borrow,v,9150,0.97,0.000194020624732796
3380,homeless,j,9149,0.92,0.000193975239791338
3396,inquiry,n,9136,0.91,0.000193385235552385
3643,questionnaire,n,9123,0.82,0.000192795231313431
3340,African-American,j,9121,0.93,0.000192704461430515
3486,secondary,j,9121,0.87,0.000192704461430515
3399,highlight,v,9119,0.91,0.000192613691547599
3306,pet,n,9118,0.95,0.000192568306606141
3364,occupation,n,9115,0.92,0.000192432151781767
3391,virtue,n,9111,0.91,0.000192250612015936
3311,killing,n,9109,0.95,0.00019215984213302
3258,seize,v,9106,0.97,0.000192023687308646
3460,flour,n,9103,0.88,0.000191887532484272
3262,wise,j,9101,0.97,0.000191796762601356
3321,crash,v,9101,0.94,0.000191796762601356
3286,impressive,j,9100,0.95,0.000191751377659898
3409,peer,v,9099,0.90,0.00019170599271844
3266,odds,n,9094,0.96,0.00019147906801115
